,shop_name,shop_type,item,seed
144,Crescent Weapon,01,Golem,6097998
145,Crescent Weapon,01,Killer Bow,6097998
146,Crescent Weapon,01,Antidote,6097998
147,Crescent Weapon,01,IceBrand,6097998
148,Crescent Weapon,01,Elixir,6097998
149,Crescent Weapon,01,Revivify,6097998
150,Crescent Weapon,01,Tent,6097998
151,Crescent Weapon,01,Cabin,6097998
152,Crescent Armor,00,Cure2,6097998
153,Crescent Armor,00,Toad,6097998
154,Crescent Armor,00,Armor,6097998
155,Crescent Armor,00,Quick,6097998
156,Crescent Armor,00,None,6097998
157,Crescent Armor,00,None,6097998
158,Crescent Armor,00,None,6097998
159,Crescent Armor,00,None,6097998
160,Istory Relic,07,Steal,6097998
161,Istory Relic,07,Freelancer,6097998
162,Istory Relic,07,Smoke,6097998
163,Istory Relic,07,None,6097998
164,Istory Relic,07,None,6097998
165,Istory Relic,07,None,6097998
166,Istory Relic,07,None,6097998
167,Istory Relic,07,None,6097998
168,Jacole Weapon,01,DrgnCrest,6097998
169,Jacole Weapon,01,Thunder Bow,6097998
170,Jacole Weapon,01,Ancient Sword,6097998
171,Jacole Weapon,01,Hero Drink,6097998
172,Jacole Weapon,01,Slumber Sword,6097998
173,Jacole Weapon,01,Potion,6097998
174,Jacole Weapon,01,Maiden's Kiss,6097998
175,Jacole Weapon,01,None,6097998
176,Jacole Armor,07,Dimen Lv.5,6097998
177,Jacole Armor,07,Aim,6097998
178,Jacole Armor,07,2-Handed,6097998
179,Jacole Armor,07,None,6097998
180,Jacole Armor,07,None,6097998
181,Jacole Armor,07,None,6097998
182,Jacole Armor,07,None,6097998
183,Jacole Armor,07,None,6097998
184,Common World 2 Inn 1,00,MoonFlut,6097998
185,Common World 2 Inn 1,00,Life,6097998
186,Common World 2 Inn 1,00,Requiem,6097998
187,Common World 2 Inn 1,00,Ice2,6097998
188,Common World 2 Inn 1,00,Bahmut,6097998
189,Common World 2 Inn 1,00,None,6097998
190,Common World 2 Inn 1,00,None,6097998
191,Common World 2 Inn 1,00,None,6097998
192,Lix Guild,00,Vampire,6097998
193,Lix Guild,00,Exploder,6097998
194,Lix Guild,00,Reset,6097998
195,Lix Guild,00,Bolt2,6097998
196,Lix Guild,00,Chocob,6097998
197,Lix Guild,00,None,6097998
198,Lix Guild,00,None,6097998
199,Lix Guild,00,None,6097998
200,Lix Armor,00,Sylph,6097998
201,Lix Armor,00,L5 Doom,6097998
202,Lix Armor,00,None,6097998
203,Lix Armor,00,None,6097998
204,Lix Armor,00,None,6097998
205,Lix Armor,00,None,6097998
206,Lix Armor,00,None,6097998
207,Lix Armor,00,None,6097998
208,Lix Magic,00,Demi,6097998
209,Lix Magic,00,None,6097998
210,Lix Magic,00,None,6097998
211,Lix Magic,00,None,6097998
212,Lix Magic,00,None,6097998
213,Lix Magic,00,None,6097998
214,Lix Magic,00,None,6097998
215,Lix Magic,00,None,6097998
216,Rugor Weapon,00,Hast2,6097998
217,Rugor Weapon,00,Hammer,6097998
218,Rugor Weapon,00,Holy,6097998
219,Rugor Weapon,00,Charm,6097998
220,Rugor Weapon,00,Vitality,6097998
221,Rugor Weapon,00,None,6097998
222,Rugor Weapon,00,None,6097998
223,Rugor Weapon,00,None,6097998
224,Rugor Armor,07,Dancer,6097998
225,Rugor Armor,07,Revive,6097998
226,Rugor Armor,07,Black Lv.5,6097998
227,Rugor Armor,07,Mimic,6097998
228,Rugor Armor,07,None,6097998
229,Rugor Armor,07,None,6097998
230,Rugor Armor,07,None,6097998
231,Rugor Armor,07,None,6097998
232,Common World 2 Inn 2,07,DrgnSwd,6097998
233,Common World 2 Inn 2,07,DmgFloor,6097998
234,Common World 2 Inn 2,07,Evade,6097998
235,Common World 2 Inn 2,07,White Lv.4,6097998
236,Common World 2 Inn 2,07,None,6097998
237,Common World 2 Inn 2,07,None,6097998
238,Common World 2 Inn 2,07,None,6097998
239,Common World 2 Inn 2,07,None,6097998
240,Bal/Kelb Weapon,01,RegalCut,6097998
241,Bal/Kelb Weapon,01,Epee Sword,6097998
242,Bal/Kelb Weapon,01,Morning Star,6097998
243,Bal/Kelb Weapon,01,White Robe,6097998
244,Bal/Kelb Weapon,01,Eyedrop,6097998
245,Bal/Kelb Weapon,01,Hero Drink,6097998
246,Bal/Kelb Weapon,01,Mage Masher,6097998
247,Bal/Kelb Weapon,01,Silver Armlet,6097998
248,Bal/Kelb Armor,01,Wind Spear,6097998
249,Bal/Kelb Armor,01,Thief's Glove,6097998
250,Bal/Kelb Armor,01,Bizen,6097998
251,Bal/Kelb Armor,01,Ancient Sword,6097998
252,Bal/Kelb Armor,01,Angel Ring,6097998
253,Bal/Kelb Armor,01,IceBrand,6097998
254,Bal/Kelb Armor,01,Wizard Rod,6097998
255,Bal/Kelb Armor,01,BeastKiller,6097998
256,Kelb Weapon,01,Guard Ring,6097998
257,Kelb Weapon,01,Ice Rod,6097998
258,Kelb Weapon,01,Mythril Knife,6097998
259,Kelb Weapon,01,Cotton Robe,6097998
260,Kelb Weapon,01,DblLance,6097998
261,Kelb Weapon,01,Gold Hairpin,6097998
262,Kelb Weapon,01,Soft,6097998
263,Kelb Weapon,01,LuckMallet,6097998
264,Kelb Armor,07,Ninja,6097998
265,Kelb Armor,07,Equip Ribbon,6097998
266,Kelb Armor,07,Medicine,6097998
267,Kelb Armor,07,None,6097998
268,Kelb Armor,07,None,6097998
269,Kelb Armor,07,None,6097998
270,Kelb Armor,07,None,6097998
271,Kelb Armor,07,None,6097998
272,Common World 2 Magic 1,00,Bersk,6097998
273,Common World 2 Magic 1,00,Life2,6097998
274,Common World 2 Magic 1,00,Love,6097998
275,Common World 2 Magic 1,00,None,6097998
276,Common World 2 Magic 1,00,None,6097998
277,Common World 2 Magic 1,00,None,6097998
278,Common World 2 Magic 1,00,None,6097998
279,Common World 2 Magic 1,00,None,6097998
280,Common World 2 Magic 2,07,Combine,6097998
281,Common World 2 Magic 2,07,Control,6097998
282,Common World 2 Magic 2,07,Escape,6097998
283,Common World 2 Magic 2,07,None,6097998
284,Common World 2 Magic 2,07,None,6097998
285,Common World 2 Magic 2,07,None,6097998
286,Common World 2 Magic 2,07,None,6097998
287,Common World 2 Magic 2,07,None,6097998
288,Common World 2 Magic 3,07,Capture,6097998
289,Common World 2 Magic 3,07,BlackMage,6097998
290,Common World 2 Magic 3,07,RedMage,6097998
291,Common World 2 Magic 3,07,None,6097998
292,Common World 2 Magic 3,07,None,6097998
293,Common World 2 Magic 3,07,None,6097998
294,Common World 2 Magic 3,07,None,6097998
295,Common World 2 Magic 3,07,None,6097998
296,Surgate Weapon,01,TurtleShell,6097998
297,Surgate Weapon,01,Leather Armor,6097998
298,Surgate Weapon,01,Tent,6097998
299,Surgate Weapon,01,OmegaMedl,6097998
300,Surgate Weapon,01,Phoenix Down,6097998
301,Surgate Weapon,01,Cabin,6097998
302,Surgate Weapon,01,None,6097998
303,Surgate Weapon,01,None,6097998
304,Surgate Armor,01,Guard Ring,6097998
305,Surgate Armor,01,Thunder Scroll,6097998
306,Surgate Armor,01,Shuriken,6097998
307,Surgate Armor,01,RuneEdge,6097998
308,Surgate Armor,01,Angel Gwn,6097998
309,Surgate Armor,01,Cabin,6097998
310,Surgate Armor,01,Air Blade,6097998
311,Surgate Armor,01,DrgnCrest,6097998
312,Mua Weapon,07,MgcSwrd Lv.4,6097998
313,Mua Weapon,07,Drink,6097998
314,Mua Weapon,07,Caution,6097998
315,Mua Weapon,07,Kick,6097998
316,Mua Weapon,07,None,6097998
317,Mua Weapon,07,None,6097998
318,Mua Weapon,07,None,6097998
319,Mua Weapon,07,None,6097998
320,Mua Armor,01,Fire Bow,6097998
321,Mua Armor,01,Gaia Gear,6097998
322,Mua Armor,01,Darkness Bow,6097998
323,Mua Armor,01,Killer Bow,6097998
324,Mua Armor,01,Giant Drink,6097998
325,Mua Armor,01,Rune Axe,6097998
326,Mua Armor,01,Black Robe,6097998
327,Mua Armor,01,Flametongue,6097998
328,Mua Magic 1,01,Rune Chime,6097998
329,Mua Magic 1,01,Whip,6097998
330,Mua Magic 1,01,Silver Bow,6097998
331,Mua Magic 1,01,Coral Sword,6097998
332,Mua Magic 1,01,Gauntlets,6097998
333,Mua Magic 1,01,Guardian,6097998
334,Mua Magic 1,01,Ether,6097998
335,Mua Magic 1,01,Revivify,6097998
336,Mua Magic 2,00,Speed,6097998
337,Mua Magic 2,00,Cure,6097998
338,Mua Magic 2,00,????,6097998
339,Mua Magic 2,00,Power,6097998
340,Mua Magic 2,00,Bio,6097998
341,Mua Magic 2,00,None,6097998
342,Mua Magic 2,00,None,6097998
343,Mua Magic 2,00,None,6097998
344,Mua Magic 3,00,FrogSong,6097998
345,Mua Magic 3,00,Levia,6097998
346,Mua Magic 3,00,Golem,6097998
347,Mua Magic 3,00,Ramuh,6097998
348,Mua Magic 3,00,Aero 2,6097998
349,Mua Magic 3,00,None,6097998
350,Mua Magic 3,00,None,6097998
351,Mua Magic 3,00,None,6097998
352,Lix Inn,07,MgcSwrd Lv.3,6097998
353,Lix Inn,07,HP +30%,6097998
354,Lix Inn,07,BuildUp,6097998
355,Lix Inn,07,SwdSlap,6097998
356,Lix Inn,07,None,6097998
357,Lix Inn,07,None,6097998
358,Lix Inn,07,None,6097998
359,Lix Inn,07,None,6097998
360,Dwarf Magic,01,Antidote,6097998
361,Dwarf Magic,01,Guard Ring,6097998
362,Dwarf Magic,01,Ancient Sword,6097998
363,Dwarf Magic,01,Wonder Wand,6097998
364,Dwarf Magic,01,Crystal Helm,6097998
365,Dwarf Magic,01,Flail,6097998
366,Dwarf Magic,01,TurtleShell,6097998
367,Dwarf Magic,01,Eyedrop,6097998
368,Dwarf Weapon,07,Knight,6097998
369,Dwarf Weapon,07,Analyze,6097998
370,Dwarf Weapon,07,HP +10%,6097998
371,Dwarf Weapon,07,Bard,6097998
372,Dwarf Weapon,07,None,6097998
373,Dwarf Weapon,07,None,6097998
374,Dwarf Weapon,07,None,6097998
375,Dwarf Weapon,07,None,6097998
376,Dwarf Armor,01,Elven Bow,6097998
377,Dwarf Armor,01,DoomCut,6097998
378,Dwarf Armor,01,Kodachi,6097998
379,Dwarf Armor,01,Crystal Shield,6097998
380,Dwarf Armor,01,Thief's Glove,6097998
381,Dwarf Armor,01,Spear,6097998
382,Dwarf Armor,01,Excalibur,6097998
383,Dwarf Armor,01,Mythril Sword,6097998
384,Mirage Weapon,00,Fire3,6097998
385,Mirage Weapon,00,Syldra,6097998
386,Mirage Weapon,00,Holy,6097998
387,Mirage Weapon,00,Fire,6097998
388,Mirage Weapon,00,Float,6097998
389,Mirage Weapon,00,None,6097998
390,Mirage Weapon,00,None,6097998
391,Mirage Weapon,00,None,6097998
392,Mirage Guild,00,Magic,6097998
393,Mirage Guild,00,L3 Flare,6097998
394,Mirage Guild,00,Fire,6097998
395,Mirage Guild,00,Cure3,6097998
396,Mirage Guild,00,Aero 3,6097998
397,Mirage Guild,00,None,6097998
398,Mirage Guild,00,None,6097998
399,Mirage Guild,00,None,6097998
400,Mirage Armor,07,Brawl,6097998
401,Mirage Armor,07,Red Lv.2,6097998
402,Mirage Armor,07,WhiteMage,6097998
403,Mirage Armor,07,Summon Lv.4,6097998
404,Mirage Armor,07,None,6097998
405,Mirage Armor,07,None,6097998
406,Mirage Armor,07,None,6097998
407,Mirage Armor,07,None,6097998
408,Mirage Relic,01,Antidote,6097998
409,Mirage Relic,01,Silver Armlet,6097998
410,Mirage Relic,01,DarkHood,6097998
411,Mirage Relic,01,Bronze Armor,6097998
412,Mirage Relic,01,Air Blade,6097998
413,Mirage Relic,01,Bizen,6097998
414,Mirage Relic,01,Ether,6097998
415,Mirage Relic,01,Elixir,6097998
416,Mirage Magic 1,07,Hunter,6097998
417,Mirage Magic 1,07,Blue,6097998
418,Mirage Magic 1,07,White Lv.5,6097998
419,Mirage Magic 1,07,Counter,6097998
420,Mirage Magic 1,07,None,6097998
421,Mirage Magic 1,07,None,6097998
422,Mirage Magic 1,07,None,6097998
423,Mirage Magic 1,07,None,6097998
424,Mirage Magic 2,01,RisingSun,6097998
425,Mirage Magic 2,01,Genji Shield,6097998
426,Mirage Magic 2,01,Maiden's Kiss,6097998
427,Mirage Magic 2,01,Diamond Shield,6097998
428,Mirage Magic 2,01,Chain Whip,6097998
429,Mirage Magic 2,01,Phoenix Down,6097998
430,Mirage Magic 2,01,LuckMallet,6097998
431,Mirage Magic 2,01,None,6097998
432,Mirage Inn 1,01,Cursed Ring,6097998
433,Mirage Inn 1,01,Rod,6097998
434,Mirage Inn 1,01,Pinwheel,6097998
435,Mirage Inn 1,01,Wall Ring,6097998
436,Mirage Inn 1,01,Bard's Surplice,6097998
437,Mirage Inn 1,01,Partisan,6097998
438,Mirage Inn 1,01,Golden Shield,6097998
439,Mirage Inn 1,01,Wizard Rod,6097998
440,Mirage Inn 2,01,Golden Shield,6097998
441,Mirage Inn 2,01,Angel Ring,6097998
442,Mirage Inn 2,01,Silk robe,6097998
443,Mirage Inn 2,01,Partisan,6097998
444,Mirage Inn 2,01,Potion,6097998
445,Mirage Inn 2,01,Tent,6097998
446,Mirage Inn 2,01,None,6097998
447,Mirage Inn 2,01,None,6097998
0,Tule Weapon,00,Syldra,6406261
1,Tule Weapon,00,AquaRake,6406261
2,Tule Weapon,00,Regen,6406261
3,Tule Weapon,00,Love,6406261
4,Tule Weapon,00,None,6406261
5,Tule Weapon,00,None,6406261
6,Tule Weapon,00,None,6406261
7,Tule Weapon,00,None,6406261
8,Tule Armor,01,Thor Hammer,6406261
9,Tule Armor,01,Training Suit,6406261
10,Tule Armor,01,OmegaMedl,6406261
11,Tule Armor,01,Dream Harp,6406261
12,Tule Armor,01,None,6406261
13,Tule Armor,01,None,6406261
14,Tule Armor,01,None,6406261
15,Tule Armor,01,None,6406261
16,Tule Inn,01,Genji Shield,6406261
17,Tule Inn,01,Lillith Rod,6406261
18,Tule Inn,01,Mythril Armor,6406261
19,Tule Inn,01,Training Suit,6406261
20,Tule Inn,01,Potion,6406261
21,Tule Inn,01,Antidote,6406261
22,Tule Inn,01,LuckMallet,6406261
23,Tule Inn,01,Tent,6406261
24,Tule Magic,00,Bolt,6406261
25,Tule Magic,00,Break,6406261
26,Tule Magic,00,Armor,6406261
27,Tule Magic,00,Quick,6406261
28,Tule Magic,00,Bio,6406261
29,Tule Magic,00,None,6406261
30,Tule Magic,00,None,6406261
31,Tule Magic,00,None,6406261
32,Carwen Weapon,07,Monk,6406261
33,Carwen Weapon,07,Aim,6406261
34,Carwen Weapon,07,Berserk,6406261
35,Carwen Weapon,07,DmgFloor,6406261
36,Carwen Weapon,07,None,6406261
37,Carwen Weapon,07,None,6406261
38,Carwen Weapon,07,None,6406261
39,Carwen Weapon,07,None,6406261
40,Carwen Armor,01,Coronet,6406261
41,Carwen Armor,01,Gale Bow,6406261
42,Carwen Armor,01,Maiden's Kiss,6406261
43,Carwen Armor,01,Black Robe,6406261
44,Carwen Armor,01,None,6406261
45,Carwen Armor,01,None,6406261
46,Carwen Armor,01,None,6406261
47,Carwen Armor,01,None,6406261
48,Carwen Inn,07,Barrier,6406261
49,Carwen Inn,07,Counter,6406261
50,Carwen Inn,07,White Lv.2,6406261
51,Carwen Inn,07,Freelancer,6406261
52,Carwen Inn,07,None,6406261
53,Carwen Inn,07,None,6406261
54,Carwen Inn,07,None,6406261
55,Carwen Inn,07,None,6406261
56,Carwen Magic,00,Flare,6406261
57,Carwen Magic,00,Ifrit,6406261
58,Carwen Magic,00,L3 Flare,6406261
59,Carwen Magic,00,Hast2,6406261
60,Carwen Magic,00,Chocob,6406261
61,Carwen Magic,00,None,6406261
62,Carwen Magic,00,None,6406261
63,Carwen Magic,00,None,6406261
64,Worus Weapon,07,Slash,6406261
65,Worus Weapon,07,MysticKnight,6406261
66,Worus Weapon,07,Black Lv.2,6406261
67,Worus Weapon,07,None,6406261
68,Worus Weapon,07,None,6406261
69,Worus Weapon,07,None,6406261
70,Worus Weapon,07,None,6406261
71,Worus Weapon,07,None,6406261
72,Worus Armor,07,Preemptive,6406261
73,Worus Armor,07,Drink,6406261
74,Worus Armor,07,Bard,6406261
75,Worus Armor,07,Mimic,6406261
76,Worus Armor,07,None,6406261
77,Worus Armor,07,None,6406261
78,Worus Armor,07,None,6406261
79,Worus Armor,07,None,6406261
80,Worus Magic,01,Antidote,6406261
81,Worus Magic,01,Elven Bow,6406261
82,Worus Magic,01,DarkHood,6406261
83,Worus Magic,01,Knife,6406261
84,Worus Magic,01,Forged,6406261
85,Worus Magic,01,Giant's Axe,6406261
86,Worus Magic,01,Air Lance,6406261
87,Worus Magic,01,Cabin,6406261
88,Karnak Weapon 1,01,Thief Knife,6406261
89,Karnak Weapon 1,01,Venom Rod,6406261
90,Karnak Weapon 1,01,Crystal Helm,6406261
91,Karnak Weapon 1,01,Guardian,6406261
92,Karnak Weapon 1,01,Iron Armor,6406261
93,Karnak Weapon 1,01,DarkMatter,6406261
94,Karnak Weapon 1,01,Silver Armlet,6406261
95,Karnak Weapon 1,01,Revivify,6406261
96,Karnak Weapon 2,01,Soft,6406261
97,Karnak Weapon 2,01,Gaia Gear,6406261
98,Karnak Weapon 2,01,Bard's Surplice,6406261
99,Karnak Weapon 2,01,Elixir,6406261
100,Karnak Weapon 2,01,Phoenix Down,6406261
101,Karnak Weapon 2,01,Revivify,6406261
102,Karnak Weapon 2,01,LuckMallet,6406261
103,Karnak Weapon 2,01,None,6406261
104,Karnak Armor,07,Flirt,6406261
105,Karnak Armor,07,Medicine,6406261
106,Karnak Armor,07,X-Magic,6406261
107,Karnak Armor,07,Summon Lv.5,6406261
108,Karnak Armor,07,None,6406261
109,Karnak Armor,07,None,6406261
110,Karnak Armor,07,None,6406261
111,Karnak Armor,07,None,6406261
112,Common World 1 Inn,01,Silver Bow,6406261
113,Common World 1 Inn,01,Battle Axe,6406261
114,Common World 1 Inn,01,Shuriken,6406261
115,Common World 1 Inn,01,Glasses,6406261
116,Common World 1 Inn,01,Angel Gwn,6406261
117,Common World 1 Inn,01,Pinwheel,6406261
118,Common World 1 Inn,01,IceBrand,6406261
119,Common World 1 Inn,01,Apollo's Harp,6406261
120,Karnak Magic 1,00,Break,6406261
121,Karnak Magic 1,00,Cure3,6406261
122,Karnak Magic 1,00,Sleep,6406261
123,Karnak Magic 1,00,Venom,6406261
124,Karnak Magic 1,00,Fire2,6406261
125,Karnak Magic 1,00,None,6406261
126,Karnak Magic 1,00,None,6406261
127,Karnak Magic 1,00,None,6406261
128,Karnak Magic 2,00,Ice,6406261
129,Karnak Magic 2,00,Life2,6406261
130,Karnak Magic 2,00,Crbnkl,6406261
131,Karnak Magic 2,00,Flash,6406261
132,Karnak Magic 2,00,Bolt3,6406261
133,Karnak Magic 2,00,None,6406261
134,Karnak Magic 2,00,None,6406261
135,Karnak Magic 2,00,None,6406261
136,Karnak Magic 3,01,Coral Sword,6406261
137,Karnak Magic 3,01,Coronet,6406261
138,Karnak Magic 3,01,Golem,6406261
139,Karnak Magic 3,01,LuckMallet,6406261
140,Karnak Magic 3,01,Javelin,6406261
141,Karnak Magic 3,01,DrgnCrest,6406261
142,Karnak Magic 3,01,Potion,6406261
143,Karnak Magic 3,01,Potion,6406261
144,Crescent Weapon,00,FrogSong,6406261
145,Crescent Weapon,00,Requiem,6406261
146,Crescent Weapon,00,Aero 2,6406261
147,Crescent Weapon,00,Fire3,6406261
148,Crescent Weapon,00,None,6406261
149,Crescent Weapon,00,None,6406261
150,Crescent Weapon,00,None,6406261
151,Crescent Weapon,00,None,6406261
152,Crescent Armor,01,CopperPlt,6406261
153,Crescent Armor,01,Aegis Shield,6406261
154,Crescent Armor,01,Shuriken,6406261
155,Crescent Armor,01,Bronze Armor,6406261
156,Crescent Armor,01,Maiden's Kiss,6406261
157,Crescent Armor,01,Maiden's Kiss,6406261
158,Crescent Armor,01,None,6406261
159,Crescent Armor,01,None,6406261
160,Istory Relic,07,Black Lv.3,6406261
161,Istory Relic,07,Equip Rods,6406261
162,Istory Relic,07,Dimen Lv.5,6406261
163,Istory Relic,07,None,6406261
164,Istory Relic,07,None,6406261
165,Istory Relic,07,None,6406261
166,Istory Relic,07,None,6406261
167,Istory Relic,07,None,6406261
168,Jacole Weapon,00,MgthyGrd,6406261
169,Jacole Weapon,00,Bersk,6406261
170,Jacole Weapon,00,Dispel,6406261
171,Jacole Weapon,00,Power,6406261
172,Jacole Weapon,00,Hammer,6406261
173,Jacole Weapon,00,None,6406261
174,Jacole Weapon,00,None,6406261
175,Jacole Weapon,00,None,6406261
176,Jacole Armor,07,Hide,6406261
177,Jacole Armor,07,Equip Spears,6406261
178,Jacole Armor,07,HP +30%,6406261
179,Jacole Armor,07,None,6406261
180,Jacole Armor,07,None,6406261
181,Jacole Armor,07,None,6406261
182,Jacole Armor,07,None,6406261
183,Jacole Armor,07,None,6406261
184,Common World 2 Inn 1,00,Fire2,6406261
185,Common World 2 Inn 1,00,Sylph,6406261
186,Common World 2 Inn 1,00,MoonFlut,6406261
187,Common World 2 Inn 1,00,DethClaw,6406261
188,Common World 2 Inn 1,00,Drain,6406261
189,Common World 2 Inn 1,00,None,6406261
190,Common World 2 Inn 1,00,None,6406261
191,Common World 2 Inn 1,00,None,6406261
192,Lix Guild,07,GilToss,6406261
193,Lix Guild,07,SwdSlap,6406261
194,Lix Guild,07,Terrain,6406261
195,Lix Guild,07,Berserker,6406261
196,Lix Guild,07,None,6406261
197,Lix Guild,07,None,6406261
198,Lix Guild,07,None,6406261
199,Lix Guild,07,None,6406261
200,Lix Armor,01,Cursed Ring,6406261
201,Lix Armor,01,Lamia's Tiara,6406261
202,Lix Armor,01,Staff,6406261
203,Lix Armor,01,Soot,6406261
204,Lix Armor,01,Ether,6406261
205,Lix Armor,01,Eyedrop,6406261
206,Lix Armor,01,Eyedrop,6406261
207,Lix Armor,01,None,6406261
208,Lix Magic,01,GrnBeret,6406261
209,Lix Magic,01,Cabin,6406261
210,Lix Magic,01,Silver Plate,6406261
211,Lix Magic,01,Elixir,6406261
212,Lix Magic,01,HiPotion,6406261
213,Lix Magic,01,TurtleShell,6406261
214,Lix Magic,01,Eyedrop,6406261
215,Lix Magic,01,Soft,6406261
216,Rugor Weapon,01,Bard's Surplice,6406261
217,Rugor Weapon,01,BeastKiller,6406261
218,Rugor Weapon,01,DarkSuit,6406261
219,Rugor Weapon,01,Air Lance,6406261
220,Rugor Weapon,01,Knife,6406261
221,Rugor Weapon,01,Thunder Rod,6406261
222,Rugor Weapon,01,Angel Gwn,6406261
223,Rugor Weapon,01,IceBrand,6406261
224,Rugor Armor,00,Scan,6406261
225,Rugor Armor,00,Old,6406261
226,Rugor Armor,00,Antdt,6406261
227,Rugor Armor,00,DrkShock,6406261
228,Rugor Armor,00,Slow2,6406261
229,Rugor Armor,00,None,6406261
230,Rugor Armor,00,None,6406261
231,Rugor Armor,00,None,6406261
232,Common World 2 Inn 2,01,Mythril Spear,6406261
233,Common World 2 Inn 2,01,Excalibur,6406261
234,Common World 2 Inn 2,01,Phoenix Down,6406261
235,Common World 2 Inn 2,01,RegalCut,6406261
236,Common World 2 Inn 2,01,Tent,6406261
237,Common World 2 Inn 2,01,Thornlet,6406261
238,Common World 2 Inn 2,01,Leather Cap,6406261
239,Common World 2 Inn 2,01,OmegaMedl,6406261
240,Bal/Kelb Weapon,07,Control,6406261
241,Bal/Kelb Weapon,07,Equip Whips,6406261
242,Bal/Kelb Weapon,07,Dimen Lv.2,6406261
243,Bal/Kelb Weapon,07,MP +10%,6406261
244,Bal/Kelb Weapon,07,None,6406261
245,Bal/Kelb Weapon,07,None,6406261
246,Bal/Kelb Weapon,07,None,6406261
247,Bal/Kelb Weapon,07,None,6406261
248,Bal/Kelb Armor,07,Image,6406261
249,Bal/Kelb Armor,07,MgcSwrd Lv.3,6406261
250,Bal/Kelb Armor,07,Sing,6406261
251,Bal/Kelb Armor,07,Dance,6406261
252,Bal/Kelb Armor,07,None,6406261
253,Bal/Kelb Armor,07,None,6406261
254,Bal/Kelb Armor,07,None,6406261
255,Bal/Kelb Armor,07,None,6406261
256,Kelb Weapon,00,Golem,6406261
257,Kelb Weapon,00,Magic,6406261
258,Kelb Weapon,00,Cure2,6406261
259,Kelb Weapon,00,GblinPnch,6406261
260,Kelb Weapon,00,Emission,6406261
261,Kelb Weapon,00,None,6406261
262,Kelb Weapon,00,None,6406261
263,Kelb Weapon,00,None,6406261
264,Kelb Armor,00,Void,6406261
265,Kelb Armor,00,Fire3,6406261
266,Kelb Armor,00,Flare,6406261
267,Kelb Armor,00,None,6406261
268,Kelb Armor,00,None,6406261
269,Kelb Armor,00,None,6406261
270,Kelb Armor,00,None,6406261
271,Kelb Armor,00,None,6406261
272,Common World 2 Magic 1,07,Black Lv.1,6406261
273,Common World 2 Magic 1,07,BlackMage,6406261
274,Common World 2 Magic 1,07,Summon Lv.1,6406261
275,Common World 2 Magic 1,07,None,6406261
276,Common World 2 Magic 1,07,None,6406261
277,Common World 2 Magic 1,07,None,6406261
278,Common World 2 Magic 1,07,None,6406261
279,Common World 2 Magic 1,07,None,6406261
280,Common World 2 Magic 2,07,X-Fight,6406261
281,Common World 2 Magic 2,07,Combine,6406261
282,Common World 2 Magic 2,07,Revive,6406261
283,Common World 2 Magic 2,07,None,6406261
284,Common World 2 Magic 2,07,None,6406261
285,Common World 2 Magic 2,07,None,6406261
286,Common World 2 Magic 2,07,None,6406261
287,Common World 2 Magic 2,07,None,6406261
288,Common World 2 Magic 3,07,Equip Harps,6406261
289,Common World 2 Magic 3,07,Analyze,6406261
290,Common World 2 Magic 3,07,White Lv.4,6406261
291,Common World 2 Magic 3,07,None,6406261
292,Common World 2 Magic 3,07,None,6406261
293,Common World 2 Magic 3,07,None,6406261
294,Common World 2 Magic 3,07,None,6406261
295,Common World 2 Magic 3,07,None,6406261
296,Surgate Weapon,01,Rune Chime,6406261
297,Surgate Weapon,01,CopperPlt,6406261
298,Surgate Weapon,01,Soot,6406261
299,Surgate Weapon,01,Whip,6406261
300,Surgate Weapon,01,Fire Rod,6406261
301,Surgate Weapon,01,None,6406261
302,Surgate Weapon,01,None,6406261
303,Surgate Weapon,01,None,6406261
304,Surgate Armor,01,Iron Shield,6406261
305,Surgate Armor,01,Fire Bow,6406261
306,Surgate Armor,01,Thornlet,6406261
307,Surgate Armor,01,Staff,6406261
308,Surgate Armor,01,Leather Armor,6406261
309,Surgate Armor,01,Black Robe,6406261
310,Surgate Armor,01,Spear,6406261
311,Surgate Armor,01,Yoichi Bow,6406261
312,Mua Weapon,00,Odin,6406261
313,Mua Weapon,00,Psych,6406261
314,Mua Weapon,00,None,6406261
315,Mua Weapon,00,None,6406261
316,Mua Weapon,00,None,6406261
317,Mua Weapon,00,None,6406261
318,Mua Weapon,00,None,6406261
319,Mua Weapon,00,None,6406261
320,Mua Armor,07,Black Lv.5,6406261
321,Mua Armor,07,Mimic,6406261
322,Mua Armor,07,Red Lv.2,6406261
323,Mua Armor,07,Dimen Lv.3,6406261
324,Mua Armor,07,None,6406261
325,Mua Armor,07,None,6406261
326,Mua Armor,07,None,6406261
327,Mua Armor,07,None,6406261
328,Mua Magic 1,01,RuneEdge,6406261
329,Mua Magic 1,01,Silver Plate,6406261
330,Mua Magic 1,01,Ether,6406261
331,Mua Magic 1,01,Air Lance,6406261
332,Mua Magic 1,01,Elixir,6406261
333,Mua Magic 1,01,Elf Cape,6406261
334,Mua Magic 1,01,HiPotion,6406261
335,Mua Magic 1,01,TurtleShell,6406261
336,Mua Magic 2,01,Glasses,6406261
337,Mua Magic 2,01,Ether,6406261
338,Mua Magic 2,01,Angel Gwn,6406261
339,Mua Magic 2,01,Tiger Mask,6406261
340,Mua Magic 2,01,Power Wrist,6406261
