idx,idx_hex,monster_name,monster_rank,stats_address,drops_address,name_address,monster_name_python,unique_name,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_hp,num_mp,num_exp,num_gil,num_level,gauge_time,phys_power,phys_mult,evade,phys_def,mag_power,mag_def,mag_evade,hp_lo,hp_hi,mp_lo,mp_hi,exp_lo,exp_hi,gil_lo,gil_hi,atk_index,elemental_immune,status0_immune,status1_immune,status2_immune,elemental_absorb,unavoidable_atk,elemental_weakness,monster_type,special_immune,initial_status0,initial_status1,initial_status2,initial_status3,name_index,level,steal_common,steal_rare,drop_common,drop_rare,steal_common_name,steal_rare_name,drop_common_name,drop_rare_name,name_string,immune_ dead,immune_ petrify,immune_ toad,immune_ mini,immune_ float,immune_ poison,immune_ zombie,immune_darkness,immune_aging,immune_sleep,immune_paralyze,immune_charm,immune_berserk,immune_mute,immune_image2,immune_image,immune_wall,immune_armor,immune_shell,immune_stop,immune_haste,immune_slow,immune_invul,immune_regen,immune_water,immune_wind,immune_earth,immune_holy,immune_poison,immune_lightning,immune_ice,immune_fire,absorb_water,absorb_wind,absorb_earth,absorb_holy,absorb_poison,absorb_lightning,absorb_ice,absorb_fire,weakness_water,weakness_wind,weakness_earth,weakness_holy,weakness_poison,weakness_lightning,weakness_ice,weakness_fire,inflictable_dead,inflictable_petrify,inflictable_toad,inflictable_mini,inflictable_float,inflictable_poison,inflictable_zombie,inflictable_darkness,inflictable_aging,inflictable_sleep,inflictable_paralyze,inflictable_charm,inflictable_berserk,inflictable_mute,inflictable_image2,inflictable_image,inflictable_wall,inflictable_armor,inflictable_shell,inflictable_stop,inflictable_haste,inflictable_slow,inflictable_invul,inflictable_regen,immune_text_water,immune_text_wind,immune_text_earth,immune_text_holy,immune_text_poison,immune_text_lightning,immune_text_ice,immune_text_fire,absorb_text_water,absorb_text_wind,absorb_text_earth,absorb_text_holy,absorb_text_poison,absorb_text_lightning,absorb_text_ice,absorb_text_fire,weakness_text_water,weakness_text_wind,weakness_text_earth,weakness_text_holy,weakness_text_poison,weakness_text_lightning,weakness_text_ice,weakness_text_fire
271,0F,,boss,D021E0,D0503C,E00AE6,Blank,Blank_271,98,07,02,00,00,01,10,10,2989,10086,0,0,18,62,07,02,00,00,01,0A,0A,B8,0B,8D,27,00,00,00,00,00,00,FF,FF,10,00,00,80,60,18,00,00,00,80,0F,12,00,00,00,00, , , , ,ffffffffffffffffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,,,,,,,
272,10,AdamanTiMi,boss,D02200,D05040,E00AF0,AdamanTiMi,AdamanTiMi_272,30,31,18,00,25,00,05,50,1993,125,4104,0,20,1E,1F,12,00,19,00,05,32,D0,07,7D,00,18,10,00,00,00,00,7A,70,10,00,00,02,00,18,00,00,60,00,10,14,00,F5,00,E7, ,Protect Drink, ,TurtleShell,607d7a867a8773826c82,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,poison,,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
273,11,Flamegun,boss,D02220,D05044,E00AFA,Flamegun,Flamegun_273,35,07,02,00,15,01,20,10,2391,125,0,0,22,23,07,02,00,0F,01,14,0A,60,09,7D,00,00,00,00,00,00,00,FF,FF,00,00,00,04,00,18,00,00,00,00,11,16,E2,E0,00,F4,Ether,Potion, ,Speed Drink,65857a867e808e87ffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,lightning,,
274,12,Rocket,boss,D02240,D05048,E00B04,Rocket,Rocket_274,33,07,02,00,20,01,15,10,2491,200,0,0,23,21,07,02,00,14,01,0F,0A,C4,09,C8,00,00,00,00,00,00,00,FF,FF,00,00,00,04,00,18,00,00,00,00,12,17,E2,E0,00,F5,Ether,Potion, ,Protect Drink,71887c847e8dffffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,lightning,,
275,13,Exdeath,boss,D02260,D0504C,E00B0E,Exdeath,Exdeath_275,44,111,17,10,35,25,25,15,48810,29883,0,0,77,2C,6F,11,0A,23,19,19,0F,69,BF,30,75,00,00,00,00,00,00,FF,FF,10,00,40,00,A0,18,00,00,00,00,13,4D,60,E4,00,00,Wonder Wand,Phoenix Down, , ,64917d7e7a8d81ffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
276,14,Sol Cannon,boss,D02280,D05050,E00B18,Sol_Cannon,Sol_Cannon_276,55,07,02,00,05,01,10,10,22413,997,40,100,36,37,07,02,00,05,01,0A,0A,E4,57,E8,03,28,00,64,00,00,C8,FF,FF,10,00,00,04,20,98,00,00,00,00,14,24,E3,E2,00,EB,Elixir,Ether, ,DarkMatter,72888596627a87878887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,water,wind,,,poison,,,,,,,,,,,,,,,,,lightning,,
277,15,ArchaeAvis,boss,D022A0,D05054,E00B22,ArchaeAvis,ArchaeAvis_277,30,39,07,10,30,01,06,00,1594,1993,6109,0,21,1E,27,07,0A,1E,01,06,00,40,06,D0,07,F4,17,00,00,00,20,F4,FF,10,00,40,40,20,98,88,00,00,00,15,15,00,00,00,F2, , , ,Giant Drink,608b7c817a7e608f828c,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,wind,,,,,,
278,16,ArchaeAvis,boss,D022C0,D05058,E00B2C,ArchaeAvis,ArchaeAvis_278,30,39,07,10,24,01,12,00,1594,1993,6109,0,19,1E,27,07,0A,18,01,0C,00,40,06,D0,07,F4,17,00,00,00,20,F4,FF,10,02,40,00,00,98,88,00,00,00,15,13,00,00,00,F3, , , ,Power Drink,608b7c817a7e608f828c,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,ice,,,,,,,,,
279,17,ArchaeAvis,boss,D022E0,D0505C,E00B36,ArchaeAvis,ArchaeAvis_279,30,39,07,10,18,01,18,00,1594,1993,6109,0,23,1E,27,07,0A,12,01,12,00,40,06,D0,07,F4,17,00,00,00,20,F4,FF,10,01,40,00,20,98,88,00,00,00,15,17,00,00,00,F4, , , ,Speed Drink,608b7c817a7e608f828c,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,fire,,,,,,,,
280,18,ArchaeAvis,boss,D02300,D05060,E00B40,ArchaeAvis,ArchaeAvis_280,30,39,07,10,12,01,24,00,1594,1993,6109,0,24,1E,27,07,0A,0C,01,18,00,40,06,D0,07,F4,17,00,00,00,20,F4,FF,10,04,40,00,00,98,88,00,00,00,15,18,00,00,00,F5, , , ,Protect Drink,608b7c817a7e608f828c,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,lightning,,,,,,,,,,
281,19,ArchaeAvis,boss,D02320,D05064,E00B4A,ArchaeAvis,ArchaeAvis_281,35,42,07,10,06,01,30,00,2491,1993,6109,0,20,23,2A,07,0A,06,01,1E,00,C4,09,D0,07,F4,17,00,00,00,67,F4,FF,10,00,40,00,20,98,88,00,00,00,15,14,00,00,00,F6, , , ,Hero Drink,608b7c817a7e608f828c,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,wind,earth,,,lightning,ice,fire,,,,,,,,,,,,,,,,
282,1A,Chim.Brain,boss,D02340,D05068,E00B54,ChimBrain,ChimBrain_282,35,40,07,10,10,01,20,00,3288,997,2443,0,19,23,28,07,0A,0A,01,14,00,E4,0C,E8,03,94,09,00,00,00,00,30,70,00,02,00,00,04,18,00,00,00,00,1A,13,1B,EA,00,E4,Wind Spear,DragonFang, ,Phoenix Down,62818286a3618b7a8287,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,ice,,,,,,,,,
283,1B,Titan,boss,D02360,D0506C,E00B5E,Titan,Titan_283,25,45,07,10,10,00,00,00,2491,1993,2443,0,1,19,2D,07,0A,0A,00,00,00,C4,09,D0,07,94,09,00,00,00,00,F7,DF,00,20,00,00,A0,18,00,00,00,00,1B,01,26,E0,00,E1,Earth Hammer,Potion, ,HiPotion,73828d7a87ffffffffff,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,,,,,paralyze,,,,,,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,earth,,,,,,,,,,,,,
284,1C,Puroboros,boss,D02380,D05070,E00B68,Puroboros,Puroboros_284,20,45,07,00,00,10,00,00,1495,100,2443,0,22,14,2D,07,00,00,0A,00,00,DC,05,64,00,94,09,00,00,00,00,30,30,00,00,00,00,00,08,00,00,00,00,1C,16,E9,00,E0,00,Eyedrop, ,Potion, ,6f8e8b887b888b888cff,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
285,1D,Abductor,boss,D023A0,D05074,E00B72,Abductor,Abductor_285,25,40,07,00,00,10,00,00,1495,1993,0,0,22,19,28,07,00,00,0A,00,00,DC,05,D0,07,00,00,00,00,00,00,30,60,00,00,40,00,00,18,88,00,00,00,1D,16,A9,00,00,E2,Gaia Gear, , ,Ether,607b7d8e7c8d888bffff,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,,,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
286,1E,Gilgamesh,boss,D023C0,D05078,E00B7C,Gilgamesh,Gilgamesh_286,25,40,06,00,00,00,00,00,11456,1993,0,0,26,19,28,06,00,00,00,00,00,EC,2C,D0,07,00,00,00,00,0E,00,64,70,00,00,00,00,00,98,00,00,00,00,1E,1A,00,00,00,E3, , , ,Elixir,668285807a867e8c81ff,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mini,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
287,1F,Fishman,boss,D023E0,D0507C,E00B86,Fishman,Fishman_287,25,40,06,00,00,00,00,00,399,0,299,200,25,19,28,06,00,00,00,00,00,90,01,00,00,2C,01,C8,00,00,00,10,00,00,80,00,04,00,08,00,00,00,00,1F,19,00,00,E0,00, , ,Potion, ,65828c81867a87ffffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,water,,,,,,,,,,,,,lightning,,
288,20,FlyingKillr,boss,D02400,D05080,E00B90,FlyingKillr,FlyingKillr_288,28,40,06,00,00,00,00,00,299,0,299,200,26,1C,28,06,00,00,00,00,00,2C,01,00,00,2C,01,C8,00,00,20,30,00,00,00,00,00,00,08,88,00,00,00,20,1A,00,00,E8,00, , ,Antidote, ,6585928287806a82988b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
289,21,Lil Chariot,boss,D02420,D05084,E00B9A,Lil_Chariot,Lil_Chariot_289,25,40,06,00,00,00,00,00,479,100,299,200,8,19,28,06,00,00,00,00,00,E0,01,64,00,2C,01,C8,00,00,00,34,F0,00,00,00,04,00,08,00,00,00,00,21,08,00,00,E1,00, , ,HiPotion, ,6b949962817a8b82888d,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,,,float,,zombie,darkness,,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,lightning,,
290,22,NeoGalura,boss,D02440,D05088,E00BA4,NeoGalura,NeoGalura_290,25,40,06,00,00,00,00,00,977,997,299,499,27,19,28,06,00,00,00,00,00,D4,03,E8,03,2C,01,F4,01,00,00,10,00,00,04,00,00,04,18,00,00,00,00,22,1B,00,00,FD,00, , ,Water Scroll, ,6d7e88667a858e8b7aff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,lightning,,,,,,,,,,
291,23,Gilgamesh,boss,D02460,D0508C,E00BAE,Gilgamesh,Gilgamesh_291,45,49,07,10,14,00,10,00,6475,997,8702,0,28,2D,31,07,0A,0E,00,0A,00,64,19,E8,03,20,22,00,00,10,00,F4,70,10,00,00,00,A0,98,00,00,00,00,23,1C,1A,F6,00,91,Trident,Hero Drink, ,Tricorn Hat,668285807a867e8c81ff,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
292,24,Tyrasaurus,boss,D02480,D05090,E00BB8,Tyrasaurus,Tyrasaurus_292,50,45,08,00,20,00,20,00,4981,997,0,0,29,32,2D,08,00,14,00,14,00,88,13,E8,03,00,00,00,00,00,02,74,74,10,00,00,01,11,18,00,00,00,00,24,1D,85,00,E3,00,Golden Shield, ,Elixir, ,73928b7a8c7a8e8b8e8c,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,float,,zombie,darkness,aging,,,,berserk,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,ice,,,,,,,,,,,,,,,,,fire
293,25,Shiva,boss,D024A0,D05094,E00BC2,Shiva,Shiva_293,25,40,06,00,00,00,00,00,1495,997,0,0,11,19,28,06,00,00,00,00,00,DC,05,E8,03,00,00,00,00,00,00,FA,FF,10,02,00,01,A0,18,00,00,00,00,25,0B,E4,E1,00,33,Phoenix Down,HiPotion, ,Ice Rod,7281828f7affffffffff,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,poison,,darkness,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,ice,,,,,,,,,fire
294,26,Abductor,boss,D024C0,D05098,E00BCC,Abductor,Abductor_294,35,40,06,00,00,00,00,00,2491,997,0,0,29,23,28,06,00,00,00,00,00,C4,09,E8,03,00,00,00,00,00,00,34,20,00,00,40,00,00,18,88,00,00,00,26,1D,BA,E1,E0,00,Power Wrist,HiPotion,Potion, ,607b7d8e7c8d888bffff,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,,zombie,darkness,aging,sleep,,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
295,27,HiryuuPlant,boss,D024E0,D0509C,E00BD6,HiryuuPlant,HiryuuPlant_295,39,40,06,00,00,50,40,00,11954,997,10244,0,33,27,28,06,00,00,32,28,00,E0,2E,E8,03,2C,28,00,00,00,00,74,74,00,00,00,00,80,18,80,00,01,00,27,21,00,00,00,E3, , , ,Elixir,67af928e8e6f857a878d,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,,,berserk,,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
296,28,HiryuuFlowr,boss,D02500,D050A0,E00BE0,HiryuuFlowr,HiryuuFlowr_296,22,05,20,00,00,50,50,30,100,997,0,0,31,16,05,14,00,00,32,32,1E,64,00,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,18,80,00,01,00,28,1F,00,00,E4,00, , ,Phoenix Down, ,67af928e8e658588908b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
297,29,HiryuuFlowr,boss,D02520,D050A4,E00BEA,HiryuuFlowr,HiryuuFlowr_297,17,05,20,00,00,50,50,30,100,997,0,0,31,11,05,14,00,00,32,32,1E,64,00,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,18,80,00,01,00,28,1F,00,00,E4,00, , ,Phoenix Down, ,67af928e8e658588908b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
298,2A,HiryuuFlowr,boss,D02540,D050A8,E00BF4,HiryuuFlowr,HiryuuFlowr_298,27,05,20,00,00,50,50,30,100,997,0,0,33,1B,05,14,00,00,32,32,1E,64,00,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,18,80,00,01,00,28,21,00,00,E4,00, , ,Phoenix Down, ,67af928e8e658588908b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
299,2B,HiryuuFlowr,boss,D02560,D050AC,E00BFE,HiryuuFlowr,HiryuuFlowr_299,22,05,20,00,00,50,50,30,100,997,0,0,31,16,05,14,00,00,32,32,1E,64,00,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,18,80,00,01,00,28,1F,00,00,E4,00, , ,Phoenix Down, ,67af928e8e658588908b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
300,2C,HiryuuFlowr,boss,D02580,D050B0,E00C08,HiryuuFlowr,HiryuuFlowr_300,18,05,20,00,00,50,50,30,100,997,0,0,35,12,05,14,00,00,32,32,1E,64,00,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,18,80,00,01,00,28,23,00,00,E4,00, , ,Phoenix Down, ,67af928e8e658588908b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
301,2D,Gilgamesh,boss,D025A0,D050B4,E00C12,Gilgamesh,Gilgamesh_301,45,50,05,10,10,50,10,10,8854,885,11962,0,31,2D,32,05,0A,0A,32,0A,0A,B8,22,78,03,E8,2E,00,00,2A,00,74,70,10,00,00,00,A0,18,00,00,00,00,2D,1F,00,C9,00,85, ,Genji Gloves, ,Golden Shield,668285807a867e8c81ff,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
302,2E,Enkidou,boss,D025C0,D050B8,E00C1C,Enkidou,Enkidou_302,45,50,05,20,00,40,00,20,3985,997,11962,0,29,2D,32,05,14,00,28,00,14,A0,0F,E8,03,E8,2E,00,00,23,20,74,70,10,00,00,00,80,08,88,00,00,00,2E,1D,00,97,00,1A, ,GrnBeret, ,Trident,648784827d888effffff,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
303,2F,Atmos,boss,D025E0,D050BC,E00C26,Atmos,Atmos_303,36,10,10,00,14,80,20,20,19919,9961,13866,0,41,24,0A,0A,00,0E,50,14,14,1D,4E,10,27,60,36,00,00,00,00,FF,BF,FF,00,00,00,20,18,00,00,08,00,2F,29,5E,E2,00,EB,Flail,Ether, ,DarkMatter,608d86888cffffffffff,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,30,Guardian,boss,D02600,D050C0,E00C30,Guardian,Guardian_304,40,40,10,00,10,15,20,20,7747,9961,3992,0,77,28,28,0A,00,0A,0F,14,14,61,1E,10,27,A7,0F,00,00,00,1E,74,FC,10,01,00,00,00,18,00,00,00,00,30,4D,E3,00,62,00,Elixir, ,Soot, ,ffffffffffffffffffff,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,holy,poison,lightning,ice,,,,,,,,,fire,,,,,,,,
305,31,Guardian,boss,D02620,D050C4,E00C3A,Guardian,Guardian_305,45,40,10,00,10,01,20,20,7747,9961,3992,0,77,2D,28,0A,00,0A,01,14,14,61,1E,10,27,A7,0F,00,00,00,1E,74,FC,10,20,00,00,00,18,00,00,00,00,31,4D,E3,00,62,00,Elixir, ,Soot, ,ffffffffffffffffffff,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,holy,poison,lightning,ice,,,,earth,,,,,,,,,,,,,
306,32,Guardian,boss,D02640,D050C8,E00C44,Guardian,Guardian_306,50,40,10,00,10,15,20,20,7747,9961,3992,0,77,32,28,0A,00,0A,0F,14,14,61,1E,10,27,A7,0F,00,00,00,1E,74,FC,10,80,00,00,00,18,00,00,00,00,32,4D,E3,00,62,00,Elixir, ,Soot, ,ffffffffffffffffffff,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,,,,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,holy,poison,lightning,ice,,water,,,,,,,,,,,,,,,
