idx,enemy_name,enemy_rank,tier,loc_name,boss_rank,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_mp,ai_starting_address,ai_write_loc,ai_skills,ai_hp_write_loc,ai_hp_mult
352,Apanda,boss,3,Ramuh,31,45,74,19,20,22,49,8,29,1317,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Shoat,32,46,76,19,20,23,50,8,29,1347,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Golem,33,47,78,19,21,24,52,9,30,1378,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Merugene,34,47,80,20,21,24,53,9,31,1408,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Stalker,35,48,82,20,22,25,55,9,32,1439,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Odin,36,49,85,20,23,26,56,10,33,1469,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,"Triton, Neregeid & Phobos",37,50,87,21,23,26,58,10,34,1500,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Omniscient,38,50,89,21,24,27,59,10,35,1530,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Minotauros,39,51,91,22,24,27,61,10,35,1561,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Leviathan,40,52,93,22,25,28,62,11,36,1591,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,GoGo,41,53,96,22,25,29,64,11,37,1621,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,3,Bahamut,42,54,98,23,26,29,65,11,38,1652,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Calofisteri,43,54,100,23,27,30,67,11,39,1682,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Apanda,44,55,102,23,27,31,68,12,40,1713,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Apocalypse,45,56,104,24,28,31,70,12,41,1743,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Catastroph,46,57,106,24,28,32,71,12,41,1774,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Halicarnaso,47,57,109,24,29,33,73,12,42,1804,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Twin Tania,48,58,111,25,29,33,74,13,43,1835,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
352,Apanda,boss,4,Necrophobe,49,59,113,25,30,34,76,13,44,1865,d0c3e5,"[36,43]","[WindSlash,WindSlash]",[],[]
362,Barrier,boss,1,WingRaptor,1,15,10,4,0,3,0,0,0,120,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Karlabos,2,15,13,4,0,4,0,1,1,129,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Siren,3,16,16,5,0,5,0,1,1,138,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Magisa & Forza,4,16,19,5,0,5,0,1,1,147,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Galura,5,17,21,5,0,6,1,1,1,157,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,LiquiFlame,6,18,24,5,0,7,1,2,2,166,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Sergeant & DeathClaw,7,18,27,5,0,8,1,2,2,175,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Ifrit,8,19,30,6,0,9,1,2,2,184,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Shiva,9,19,33,6,0,10,1,2,2,193,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Byblos,10,20,36,6,0,11,1,3,3,202,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Crayclaw,11,21,39,6,0,11,1,3,3,211,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,1,Sandworm,12,21,42,6,0,12,1,3,3,220,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,AdamanTiMi,13,22,45,7,0,13,2,3,3,230,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Sol Cannon,14,22,48,7,0,14,2,4,4,239,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,ArchaeAvis,15,23,50,7,0,15,2,4,4,248,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Chim.Brain,16,23,53,7,0,16,2,4,4,257,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Puroboros,17,24,56,7,0,17,2,5,5,266,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Titan,18,25,59,8,0,17,2,5,5,275,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Gilgamesh 1,19,25,62,8,0,18,2,5,5,284,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Gilgamesh 2,20,26,65,8,0,19,2,5,5,293,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Tyrasaurus,21,26,68,8,0,20,3,6,6,303,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Abductor,22,27,71,8,0,21,3,6,6,312,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,HiryuuPlant,23,28,74,9,0,22,3,6,6,321,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,2,Gilgamesh 3 & Enkidou,24,28,77,9,0,23,3,6,6,330,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire,Ice,Bolt,Fire,Ice,Bolt,Fire2,Ice2,Bolt2,Fire,Ice,Bolt]",[],[]
362,Barrier,boss,3,Atmos,25,29,79,9,0,23,3,7,7,339,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Guardians,26,29,82,9,0,24,3,7,7,348,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Carbunkle,27,30,85,10,0,25,3,7,7,357,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Gilgamesh 4,28,31,88,10,0,26,3,7,7,366,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Antlion,29,31,91,10,0,27,4,8,8,376,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Gargoyles,30,32,94,10,0,28,4,8,8,385,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Ramuh,31,32,97,10,0,29,4,8,8,394,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Shoat,32,33,100,11,0,29,4,8,8,403,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Golem,33,34,103,11,0,30,4,9,9,412,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Merugene,34,34,106,11,0,31,4,9,9,421,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Stalker,35,35,108,11,0,32,4,9,9,430,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Odin,36,35,111,11,0,33,4,10,10,439,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,"Triton, Neregeid & Phobos",37,36,114,12,0,34,5,10,10,449,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Omniscient,38,36,117,12,0,35,5,10,10,458,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Minotauros,39,37,120,12,0,35,5,10,10,467,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Leviathan,40,38,123,12,0,36,5,11,11,476,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,GoGo,41,38,126,12,0,37,5,11,11,485,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,3,Bahamut,42,39,129,13,0,38,5,11,11,494,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2,Fire2,Ice2,Bolt2]",[],[]
362,Barrier,boss,4,Calofisteri,43,39,132,13,0,39,5,11,11,503,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
362,Barrier,boss,4,Apanda,44,40,135,13,0,40,5,12,12,512,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
362,Barrier,boss,4,Apocalypse,45,41,137,13,0,41,6,12,12,522,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
362,Barrier,boss,4,Catastroph,46,41,140,13,0,41,6,12,12,531,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
362,Barrier,boss,4,Halicarnaso,47,42,143,14,0,42,6,12,12,540,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
362,Barrier,boss,4,Twin Tania,48,42,146,14,0,43,6,13,13,549,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
362,Barrier,boss,4,Necrophobe,49,43,149,14,0,44,6,13,13,558,d0c577,"[10,11,12,18,19,20,26,27,28,34,35,36]","[Flare,Holy,Flare,Fire3,Bolt3,Ice3,Holy,Flare,Holy,Fire3,Bolt3,Ice3]",[],[]
53,Ifrit,boss,1,WingRaptor,1,23,13,4,3,3,3,3,0,403,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Karlabos,2,23,16,4,3,4,4,3,1,434,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Siren,3,24,20,4,4,4,5,4,1,464,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Magisa & Forza,4,25,23,5,5,4,5,4,1,495,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Galura,5,25,26,5,5,5,6,5,1,525,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,LiquiFlame,6,26,29,5,6,5,7,5,2,556,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Sergeant & DeathClaw,7,27,33,5,7,5,8,6,2,586,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Ifrit,8,27,36,5,8,6,9,7,2,617,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Shiva,9,28,39,5,8,6,10,7,2,647,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Byblos,10,29,42,6,9,6,11,8,3,677,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Crayclaw,11,29,45,6,10,7,11,8,3,708,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,1,Sandworm,12,30,49,6,10,7,12,9,3,738,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire,Fire,MiniBlaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,AdamanTiMi,13,31,52,6,11,7,13,9,3,769,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Sol Cannon,14,31,55,6,12,8,14,10,4,799,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,ArchaeAvis,15,32,58,6,12,8,15,11,4,830,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Chim.Brain,16,33,62,7,13,8,16,11,4,860,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Puroboros,17,33,65,7,14,9,17,12,5,891,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Titan,18,34,68,7,14,9,17,12,5,921,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Gilgamesh 1,19,35,71,7,15,9,18,13,5,952,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Gilgamesh 2,20,35,74,7,16,10,19,13,5,982,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Tyrasaurus,21,36,78,7,17,10,20,14,6,1012,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Abductor,22,37,81,8,17,10,21,15,6,1043,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,HiryuuPlant,23,37,84,8,18,11,22,15,6,1073,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,2,Gilgamesh 3 & Enkidou,24,38,87,8,19,11,23,16,6,1104,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire2,Fire2,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Atmos,25,39,91,8,19,11,23,16,7,1134,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Guardians,26,40,94,8,20,11,24,17,7,1165,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Carbunkle,27,40,97,8,21,12,25,17,7,1195,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Gilgamesh 4,28,41,100,9,21,12,26,18,7,1226,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Antlion,29,42,104,9,22,12,27,19,8,1256,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Gargoyles,30,42,107,9,23,13,28,19,8,1286,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Ramuh,31,43,110,9,24,13,29,20,8,1317,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Shoat,32,44,113,9,24,13,29,20,8,1347,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Golem,33,44,116,9,25,14,30,21,9,1378,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Merugene,34,45,120,10,26,14,31,21,9,1408,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Stalker,35,46,123,10,26,14,32,22,9,1439,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Odin,36,46,126,10,27,15,33,23,10,1469,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,"Triton, Neregeid & Phobos",37,47,129,10,28,15,34,23,10,1500,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Omniscient,38,48,133,10,28,15,35,24,10,1530,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Minotauros,39,48,136,10,29,16,35,24,10,1561,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Leviathan,40,49,139,11,30,16,36,25,11,1591,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,GoGo,41,50,142,11,30,16,37,25,11,1621,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,3,Bahamut,42,50,145,11,31,17,38,26,11,1652,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Fire3,Blaze,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Calofisteri,43,51,149,11,32,17,39,27,11,1682,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Apanda,44,52,152,11,33,17,40,27,12,1713,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Apocalypse,45,52,155,11,33,18,41,28,12,1743,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Catastroph,46,53,158,12,34,18,41,28,12,1774,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Halicarnaso,47,54,162,12,35,18,42,29,12,1804,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Twin Tania,48,54,165,12,35,19,43,29,13,1835,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
53,Ifrit,boss,4,Necrophobe,49,55,168,12,36,19,44,30,13,1865,d0a2f5,"[6,7,8,10,11,12]","[Flame,Fire3,Flare,AtomicRay,Fight,Specialty]",[],[]
32,Byblos,boss,1,WingRaptor,1,23,8,0,3,0,5,7,3,403,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Karlabos,2,23,11,1,4,1,7,8,3,434,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Siren,3,24,13,1,5,1,8,9,4,464,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Magisa & Forza,4,25,15,2,5,1,10,10,4,495,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Galura,5,25,18,2,6,1,11,10,5,525,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,LiquiFlame,6,26,20,2,7,2,13,11,5,556,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Sergeant & DeathClaw,7,27,23,3,8,2,14,12,6,586,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Ifrit,8,27,25,3,9,2,16,13,7,617,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Shiva,9,28,27,3,10,2,17,14,7,647,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Byblos,10,29,30,4,11,3,19,15,8,677,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Crayclaw,11,29,32,4,11,3,20,16,8,708,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,1,Sandworm,12,30,34,5,12,3,22,17,9,738,d0a0cf,"[12,18]","[BreathWing,BreathWing]",[],[]
32,Byblos,boss,2,AdamanTiMi,13,31,37,5,13,3,23,17,9,769,d0a0cf,"[12,18]","[WindSlash,WindSlash]",[],[]
32,Byblos,boss,2,Sol Cannon,14,31,39,5,14,4,25,18,10,799,d0a0cf,"[12,18]","[WindSlash,WindSlash]",[],[]
